# Time-averaged data for fix fix_eqn_baro
# TimeStep c_C_press_baro c_C_press_baro[1] c_C_press_baro[2] c_C_press_baro[3] c_C_press_baro[4] c_C_press_baro[5] c_C_press_baro[6] c_C_temp_tran
805100 -192.294 -701.239 -260.399 384.755 -31.3184 -319.542 -74.9241 1.00899
805200 154.399 -380.042 316.586 526.654 6.35559 -41.2396 275.202 1.00984
805300 -219.354 -503.026 -279.963 124.925 668.503 66.4706 -155.366 1.01736
805400 -405.461 -1213.01 -333.169 329.795 -415.056 573.295 524.396 0.993364
805500 -25.0724 -17.2772 45.8105 -103.751 379.345 -371.068 -263.427 0.992833
805600 -143.335 -561.858 411.874 -280.02 108.21 290.149 517.014 1.02091
805700 -381.863 -719.343 -215.123 -211.124 -19.6106 204.657 -257.104 1.01767
805800 -447.892 -363.995 -17.6603 -962.02 656.775 -368.653 168.962 0.996183
805900 -282.965 -942.183 -275.969 369.257 -315.382 120.234 105.259 1.0001
806000 -363.978 -905.538 107.399 -293.795 81.0377 418.982 -4.7818 0.998397
806100 75.3688 -86.3257 44.8664 267.566 -98.6099 -907.754 276.658 1.01275
806200 -178.611 -567.615 185.576 -153.794 134.136 633.933 542.246 0.990847
806300 -570.088 -680.573 -579.772 -449.92 -635.877 -949.921 -1.94692 1.00753
806400 -510.519 -551.368 -707.661 -272.528 861.61 400.303 -106.839 0.995887
806500 -120.425 -496.662 76.2116 59.1761 -442.041 -252.043 123.902 1.00025
806600 -201.954 -303.422 -504.269 201.828 300.374 -138.671 372.621 1.01502
806700 -32.7027 -335.656 -187.531 425.078 26.7768 -234.046 -243.201 0.971048
806800 -192.788 -678.824 255.969 -155.509 -236.194 -273.049 143.106 1.00054
806900 -224.855 -496.252 -4.1742 -174.138 145.855 213.184 185.933 1.0114
807000 5.90157 -546.903 1012.48 -447.873 184.515 -199.072 -167.824 0.999144
807100 -421.529 -658.665 -261.883 -344.038 284.999 -255.305 621.571 0.981402
807200 -163.468 -231.33 422.494 -681.568 90.0067 -678.087 -28.9443 0.995298
807300 -127.689 -578.828 -169.237 364.996 -60.1044 -105.04 231.75 1.00249
807400 -290.62 -745.803 306.225 -432.282 49.0489 42.9347 -97.6961 0.997703
807500 -447.306 -692.579 -261.498 -387.84 -438.671 518.053 -270.427 1.00316
807600 -352.05 -834.088 -505.315 283.254 -246.481 -390.939 35.392 1.01033
807700 173.375 -515.225 721.096 314.253 10.2125 70.3664 155.598 1.01544
807800 -346.664 -761.483 -57.0091 -221.499 377.294 -275.997 -53.9929 0.995348
807900 -393.507 -1078.62 92.1689 -194.068 94.4943 113.039 7.43992 1.01294
808000 -213.861 -701.235 178.396 -118.745 -92.9535 0.145142 119.273 0.996615
808100 -159.669 -457.764 -145.987 124.745 421.149 497.551 332.038 0.99402
808200 -304.315 -812.788 -23.4296 -76.7278 -453.15 -463.464 402.022 0.989353
808300 -41.1306 -178.99 209.93 -154.332 156.545 71.891 399.557 1.00269
808400 3.59951 -631.8 428.091 214.507 -254.229 -233.644 -369.062 1.02331
808500 -106.682 -614.438 500.768 -206.377 345.627 -170.178 81.6275 1.00971
808600 89.3558 -691.599 164.548 795.119 -471.875 85.6796 147.104 1.0207
808700 -180.249 -191.363 -132.58 -216.804 696.147 548.791 -284.444 0.988871
808800 -347.666 -892.99 -677.745 527.736 -831.284 -231.376 255.829 0.988121
808900 -360.505 -504.325 -333.181 -244.008 636.965 224.903 -321.984 0.979293
809000 -495.145 -795.548 -690.931 1.04359 -388.861 -93.3941 290.846 0.990614
809100 -203.633 -236.438 -459.034 84.5721 -158.303 -145.172 -28.6807 1.00045
809200 -1.74086 -60.9426 -265.766 321.486 394.564 149.924 435.592 0.991073
809300 -347 -764.833 -400.519 124.353 -645.654 -84.6734 575.942 1.00135
809400 -164.158 -559.796 -154.697 222.018 673.671 392.219 271.87 1.00346
809500 -337.458 -625.542 -386.561 -0.271181 -819.882 -324.581 218.447 0.992354
809600 -154.165 -88.6979 -269.442 -104.356 313.152 107.527 105.631 0.997928
809700 -38.7144 -299.878 -226.268 410.003 475.052 37.8304 -61.0563 1.00925
809800 -25.0177 -268.522 -195.814 389.283 -275.226 292.126 -462.487 1.01412
809900 -344.411 -605.265 -437.112 9.14253 -76.8784 -1242.71 253.873 1.02194
810000 63.8144 -234.544 -116.659 542.646 -443.891 629.365 -300.444 0.999855
810100 -342.225 -796.999 116.972 -346.649 175.069 -600.192 179.225 0.976048
810200 -16.1861 -502.305 -258.961 712.708 119.227 460.282 -190.036 0.983402
810300 -476.276 -1013.76 -349.183 -65.8868 367.443 -223.376 -363.718 0.971751
810400 -160.222 -616.14 -166.712 302.186 -325.376 -72.7891 160.252 0.979457
810500 -226.873 -757.927 75.6022 1.70453 -222.511 52.1427 -32.7786 0.982411
810600 -91.4984 -375.476 702.988 -602.008 271.644 -241.054 105.189 0.994071
810700 -198.932 -478.606 -653.015 534.824 -448.886 601.434 -7.33864 0.990553
810800 -197.476 -401.925 -423.751 233.248 111.505 -161.528 -71.419 1.00166
810900 -363.849 -292.056 -992.561 193.071 163.623 -17.8724 484.235 0.988813
811000 68.6733 59.49 -146.731 293.261 -255.364 -637.945 -193.228 1.02151
811100 73.9158 -279.529 -168.241 669.517 337.867 219.512 458.78 0.986899
811200 -297.736 -663.452 -522.329 292.572 -441.951 -371.227 -670.963 0.982249
811300 -336.749 -932.938 -102.836 25.5261 461.545 -274.52 108.561 1.00238
811400 -189.246 -838.726 -61.2917 332.281 -755.146 101.443 -75.0789 0.991761
811500 -521.972 -840.69 142.72 -867.945 -189.29 11.7698 -123.881 0.987306
811600 6.50118 -55.4573 93.008 -18.0472 -128.291 -144.218 -203.012 0.998961
811700 -477.388 -508.138 -422.262 -501.764 246.354 520.032 -271.507 0.996675
811800 -92.8251 -487.754 -43.436 252.714 258.858 -516.776 529.307 0.993188
811900 -170.666 -618.135 175.563 -69.425 180.109 144.846 -437.616 1.0104
812000 -216.257 -522.459 -592.859 466.548 -358.182 164.306 -36.2785 1.00644
812100 -234.599 -367.41 -34.1694 -302.217 767.125 26.7102 120.924 0.979072
812200 -58.7759 -371.534 -43.4271 238.633 -510.393 284.654 354.404 0.999754
812300 215.795 12.6536 308.36 326.371 -204.719 -376.58 -561.741 0.996666
812400 -144.38 -202.599 -225.639 -4.90056 200.052 315.161 276.804 0.980829
812500 -449.157 -661.202 -483.796 -202.473 432.201 -276.184 -199.015 0.976223
812600 -128.238 -259.618 20.8016 -145.897 -170.237 -60.4434 -137.433 0.98445
812700 -226.244 -598.27 -121.872 41.4086 480.264 112.775 -305.631 1.00371
812800 2.87276 -302.447 805.791 -494.726 142.35 -5.53744 472.104 1.00156
812900 -279.19 -653.236 -320.441 136.107 -48.8558 28.0703 -79.1174 1.0009
813000 -138.028 -469.409 444.397 -389.073 505.911 -299.078 -176.519 1.0078
813100 -430.887 -673.539 -230.525 -388.596 -55.2576 299.233 -151.012 1.00337
813200 199.352 -626.728 994.607 230.176 -105.894 339.772 -81.1334 0.992037
813300 -158.303 -497.764 -380.318 403.172 175.524 -584.026 -483.231 0.986524
813400 69.7385 -406.275 17.1199 598.37 -17.49 185.769 -153.697 0.990726
813500 -84.4529 -58.0233 -16.3847 -178.951 -345.583 -468.676 -654.986 0.997932
813600 -435.897 -993.712 -808.49 494.512 350.272 -96.6535 -185.135 0.997496
813700 -251.925 -504.924 430.178 -681.029 -75.0373 -458.457 -169 1.0045
813800 -389.669 -618.149 -756.467 205.609 -263.89 140.555 160.61 0.991692
813900 -85.2845 -364.337 192.725 -84.2416 94.7297 330.993 104.486 0.98735
814000 -164.387 -856.245 269.893 93.1902 267.336 -1209.27 520.453 1.00057
814100 103.741 -186.043 406.237 91.0305 -377.556 1025.78 -408.859 1.00646
814200 -377.83 -509.593 -341.133 -282.766 464.386 -488.673 289.094 1.00288
814300 -650.132 -1018.51 -43.9986 -887.884 -671.888 182.518 -419.409 1.02296
814400 -361.942 -612.417 -310.97 -162.439 61.8515 308.124 632.789 1.00558
814500 -20.7787 54.1348 -471.256 354.785 458.443 -728.442 40.9342 0.9915
814600 -420.614 -1067.39 257.726 -452.18 89.8672 257.176 -194.569 0.999639
814700 -235.188 -551.088 -292.163 137.689 -504.638 69.2416 86.7453 0.999747
814800 12.6134 -269.738 229.777 77.8005 -283.294 -128.542 -344.055 1.00245
814900 -419.346 -1075.53 15.9811 -198.493 -30.5746 -69.9714 725.026 1.00244
815000 -132.345 -617.563 22.1639 198.363 -33.398 149.536 -381.729 1.01249
815100 -182.709 -668.628 173.694 -53.1936 -260.951 -88.5627 294.772 0.995016
815200 -101.155 -255.972 260.35 -307.844 417.353 -46.3466 57.5978 0.979536
815300 150.646 -243.979 362.153 333.763 -335.618 110.538 -711.031 1.00643
815400 -188.484 -573.699 384.319 -376.074 76.6189 58.229 377.951 0.981536
815500 -172.9 -1128.26 125.968 483.593 -540.635 114.116 -588.6 1.01101
815600 -279.889 -392.853 53.003 -499.818 -274.141 -579.536 542.767 0.988701
815700 -248.042 -361.034 -454.89 71.7962 390.244 -58.9701 -487.009 1.012
815800 -363.691 -790.916 90.694 -390.851 -463.7 550.773 96.7055 0.989164
815900 -219.193 -801.658 -194.324 338.401 424.787 94.0483 -325.197 0.999963
816000 -142.388 -282.048 59.1317 -204.247 -443.503 -462.822 81.2434 0.995413
816100 -222.29 -517.197 252.574 -402.249 487.097 -424.402 -21.5466 1.00334
816200 43.5 -275.852 -36.4725 442.824 -877.941 925.384 -135.358 1.01419
816300 -203.177 -363.194 -121.304 -125.034 515.958 -1043.7 -81.3619 1.00217
816400 181.97 -94.6873 114.056 526.541 -601.118 279.427 -418.367 0.991238
816500 -106.021 -477.26 186.574 -27.3765 -141.528 -408.957 54.2157 1.01536
816600 165.69 -346.44 241.608 601.903 114.277 424.099 117.561 1.0108
816700 -82.3695 -641.037 391.144 2.78397 -390.955 -94.1043 -19.2644 0.986214
816800 -69.786 -167.316 37.3948 -79.4366 476.634 919.135 2.15639 1.00743
816900 -153.066 -648.661 189.527 -0.0647846 -423.001 -124.171 240.187 0.998193
817000 133.511 -486.119 107.706 778.945 719.138 -391.31 -97.7472 1.00182
817100 40.0073 -614.473 705.657 28.8382 -124.237 131.886 42.7258 1.01928
817200 -137.386 -195.261 234.993 -451.89 70.9701 -574.92 -204.315 1.00973
817300 -131.91 -391.602 -68.2341 64.1061 -289.294 449.996 -163.803 1.00417
817400 -516.057 -555.504 -78.6746 -913.992 -244.857 -161.004 172.516 0.990117
817500 -122.961 -493.558 -87.541 212.216 -650.994 284.249 -26.1986 1.01353
817600 104.729 -374.352 293.842 394.698 -70.753 -228.681 38.4454 0.994896
817700 -446.006 -1006.82 -424.093 92.8975 -286.468 592.034 498.163 1.00419
817800 -142.951 -120.841 191 -499.011 458.64 -44.7904 -217.93 1.00829
817900 156.544 -329.03 328.937 469.726 15.7965 -136.825 -170.037 0.999878
818000 -191.483 -786.963 452.969 -240.455 387.48 -5.24001 131.952 1.00704
818100 -279.459 -250.864 -326.413 -261.1 -41.9578 658.923 -89.6728 0.998269
818200 -258.09 -618.335 82.3499 -238.284 -225.265 -565.823 36.5944 0.992754
818300 -116.755 -585.905 83.5165 152.124 303.428 -42.6871 -267.944 0.997827
818400 -79.828 -420.607 482.792 -301.669 -281.195 -394.549 69.2314 0.995645
818500 -543.653 -766.826 -496.205 -367.928 155.903 202.27 -575.779 1.00245
818600 -17.3106 133.736 -362.738 177.07 283.784 -226.041 -492.566 0.990476
818700 -436.306 -760.39 -276.94 -271.588 567.174 33.4889 -424.478 0.986765
818800 -377.591 -572.547 -378.048 -182.177 -326.502 198.701 299.985 1.00017
818900 -360.366 -780.634 73.9839 -374.448 150.244 147.03 -437.015 1.00517
819000 -149.75 -107.058 -38.3035 -303.889 -390.427 36.4681 834.144 1.00794
819100 -350.546 -661.921 -467.487 77.7706 399.346 147.372 -721.557 1.01911
819200 -382.489 -559.852 -204.349 -383.264 -353.652 -460.442 353.433 0.994664
819300 59.0478 -324.899 465.641 36.4018 289.968 24.8928 325.449 1.01111
819400 -283.426 -153.664 -278.259 -418.354 1068.52 339.387 -107.842 1.01372
819500 139.351 -547.752 98.4342 867.369 -556.807 -157.152 312.801 1.00525
819600 43.4672 -618.623 662.15 86.8749 887.517 -148.571 -44.9583 1.00191
819700 -177.053 -497.343 140.014 -173.831 -318.471 -69.1985 -214.068 0.999815
819800 -305.508 -273.817 13.012 -655.72 187.098 183.995 147.061 1.00982
819900 55.0194 -161.383 166.331 160.11 562.371 -431.023 134.229 1.00372
820000 -123.944 -688.205 459.941 -143.568 -421.799 630.35 -108.575 0.993484
820100 77.2348 -649.567 993.18 -111.908 185.804 -201.14 -133.681 1.0043
820200 -179.027 -496.392 -201.792 161.101 -446.432 -31.0914 172.721 0.987586
820300 -77.0953 -521.117 149.329 140.502 -161.591 169.523 -57.9097 1.00844
820400 -106.98 -365.724 -222.221 267.005 -213.875 277.742 80.6301 0.994602
820500 -54.138 -278.894 335.369 -218.888 116.232 280.309 -237.87 0.988121
820600 -126.732 -565.077 118.909 65.972 -166.045 -285.144 -359.065 1.01396
820700 -57.9925 -471.356 449.678 -152.3 -748.696 -176.244 47.6232 1.00686
820800 -492.383 -1207.54 -22.0906 -247.513 253.671 173 2.09031 1.00328
820900 -389.21 -376.861 -21.7145 -769.056 -1070.3 -196.814 -265.207 1.01236
821000 -256.994 -959.874 185.213 3.67992 491.094 608.513 277.311 1.00433
821100 13.1022 -564.646 610.203 -6.25021 44.7818 -416.486 193.001 0.985432
821200 -327.143 -365.517 -89.4303 -526.482 390.943 -126.191 -500.355 1.03327
821300 -230.864 -569.137 -181.396 57.9409 -727.332 432.416 355.618 1.00625
821400 -380.504 -657.089 -301.219 -183.203 -211.184 -271.731 173.853 0.997077
821500 -59.0994 -758.138 213.875 366.965 134.446 653.382 -293.964 1.01536
821600 -176.644 4.74832 -337.907 -196.773 -615.737 146.808 630.386 0.995162
821700 -27.1247 -355.397 578.606 -304.583 239.352 -614.85 -128.549 1.00412
821800 -164.691 -665.431 -575.056 746.414 -354.481 133.288 860.739 1.00088
821900 -189.804 -663.502 129.922 -35.8335 262.188 -498.477 -237.621 1.01352
822000 65.2949 -618.731 494.84 319.776 -25.0658 1014.58 270.273 1.00595
822100 -320.753 -722.122 241.904 -482.04 -271.945 -52.0084 -481.061 0.992792
822200 -212.012 -692.68 45.3717 11.2712 -494.449 -132.145 196.932 1.00723
822300 -196.81 -752.103 -76.0156 237.691 351.827 -1.90178 23.7481 1.00488
822400 -143.455 -420.673 102.678 -112.372 -73.4123 -118.216 77.6513 0.986914
822500 -202.408 -120.629 -181.461 -305.134 -270.947 142.074 -221.374 1.00743
822600 -384.36 -571.262 -21.4351 -560.384 47.7443 -663.273 -278.18 1.01274
822700 -476.919 -743.171 -350.096 -337.492 424.812 -17.7465 -96.4593 0.997247
822800 -295.425 -537.293 28.2527 -377.236 555.446 285.042 22.3967 1.01006
822900 -156.367 -563.952 -327.731 422.582 -236.997 -221.356 -363.111 1.01938
823000 -138.62 -516.8 235.977 -135.037 85.9108 -199.445 -52.9307 1.01203
823100 -271.824 -504.941 -287.214 -23.3169 132.033 -51.7641 90.9609 0.995368
823200 -260.932 -754.073 143.004 -171.728 91.1964 162.374 302.39 1.0129
823300 -182.755 -287.377 -375.948 115.059 16.0953 -394.752 -152.126 0.996866
823400 2.7905 -148.691 1.07369 155.989 306.438 244.788 2.26649 1.01764
823500 -95.3443 -538.943 133.972 118.938 -932.418 -385.808 -81.5859 1.00012
823600 43.2273 -418.73 25.1 523.312 555.15 -119.84 -214.061 0.997861
823700 82.53 -849.272 601.521 495.341 -402.757 -220.99 -47.6891 1.008
823800 -217.199 -598.206 1003.82 -1057.21 384.334 -18.8816 462.938 1.0133
823900 -174.706 -619.098 381.928 -286.949 -1.66152 542.805 116.873 1.00055
824000 -146.87 -130.798 412.096 -721.907 -376.521 -499.744 63.0274 1.00851
824100 86.9927 -359.903 572.101 48.7795 260.327 572.157 491.328 1.01779
824200 -316.127 -276.611 -3.37877 -668.391 111.363 -713.179 -521.319 1.00221
824300 -186.979 -268.057 -567.342 274.463 -359.86 167.002 638.031 1.00623
824400 -207.44 -258.455 20.4638 -384.33 472.599 135.388 -298.11 0.999339
824500 -426.552 -679.203 -481.348 -119.105 257.443 -133.547 98.5593 1.00307
824600 -103.189 -601.148 401.746 -110.164 -67.3769 208.077 385.798 1.0182
824700 -267.39 -511.747 -361.695 71.2725 158.302 -313.12 327.993 0.996896
824800 116.85 -153.113 217.992 285.671 128.178 -60.3583 -127.389 0.978543
824900 -288.097 -301.202 30.3279 -593.416 107.417 510.854 -460.78 0.97602
825000 -134.395 -577.591 -48.6898 223.097 31 -185.85 104.903 0.997787
825100 55.068 -245.462 190.359 220.307 350.417 151.05 -358.774 0.99065
825200 -343.813 -899.684 136.84 -268.595 216.027 -141.181 545.139 1.00372
825300 -322.148 -716.65 -260.052 10.2582 -66.4351 497.659 -114.612 0.991999
825400 -100.845 -565.991 -604.541 867.999 407.512 -180.437 410.367 1.00519
825500 -432.296 -1087.43 -82.8287 -126.631 -161.494 444.909 -229.41 0.999811
825600 -148.015 -22.0515 -940.916 518.923 -386.246 -21.0459 49.5855 1.02236
825700 -363.264 -1004.48 98.5421 -183.849 108.519 51.565 -60.5348 0.992727
825800 -113.461 -476.335 -110.756 246.709 -89.9975 -158.513 -79.1292 1.00302
825900 -186.622 -706.769 122.896 24.0065 -232.078 578.473 -275.838 0.994192
826000 -87.6701 -665.326 144.792 257.524 87.1027 11.6796 -352.542 0.996206
826100 -187.923 -736.915 206.728 -33.5835 -458.348 58.7389 300.076 0.99755
826200 -16.6165 -313.566 110.319 153.397 990.84 -80.5698 -319.913 1.00928
826300 -19.4682 -461.412 171.612 231.396 -1090 -34.8929 -260.054 0.99652
826400 -72.6481 -803.984 507.053 78.9876 584.557 -82.9059 -15.325 1.01524
826500 -164.198 -1045.96 465.82 87.5463 16.2887 35.3173 -119.436 1.01357
826600 -110.449 -591.018 -40.8778 300.549 407.283 290.7 -301.498 1.00915
826700 -404.365 -840.86 -301.828 -70.4057 -114.805 534.775 -300.532 0.995748
826800 234.57 -367.242 1208.77 -137.821 -141.374 451.688 -189.226 1.00794
826900 130.973 -116.579 -247.081 756.579 -170.319 -458.968 521.972 1.00662
827000 71.259 -423.628 845.24 -207.835 27.1304 223.93 -146.887 1.02144
827100 -463.453 -504.179 -537.661 -348.52 615.984 -584.012 781.661 1.00212
827200 -282.583 -416.288 -51.7537 -379.707 -914.766 -4.72459 -331.139 1.02528
827300 -327.09 -673.038 -353.871 45.6391 763.005 -12.4415 259.706 0.98816
827400 -25.2672 -438.735 226.818 136.116 -552.139 -214.931 -381.151 0.998109
827500 -160.433 -968.105 316.486 170.319 693.84 -90.5241 -93.155 1.01267
827600 -50.0449 -41.7058 -59.1203 -49.3088 197.59 -575.912 47.1781 1.00182
827700 -378.507 -682.641 -420.822 -32.0582 -748.727 68.2327 134.883 0.999773
827800 -211.844 -63.9257 -379.767 -191.838 106.584 -19.8669 33.6012 0.994407
827900 -137.319 -312.99 -23.2921 -75.6737 -425.091 -338.823 -9.61267 0.998316
828000 -187.213 -898.704 104.677 232.389 68.4423 -267.094 -678.756 1.01598
828100 -176.537 -663.774 -79.9462 214.108 553.559 781.655 -264.994 1.00255
828200 -612.915 -541.186 -969.946 -327.613 -7.98771 -448.902 -91.0091 1.00587
828300 96.4757 -193.592 412.303 70.7163 140.753 597.073 -277.367 1.0124
828400 -115.37 -496.145 46.7541 103.282 136.464 -713.217 79.9459 1.01109
828500 -314.306 -1070.7 593.774 -465.995 165.863 -138.397 202.154 1.0071
828600 -350.281 -1008.52 -436.291 393.971 -285.692 -289.296 -560.366 1.01916
828700 2.22782 -435.603 483.011 -40.7241 -54.6518 20.9122 209.803 0.987147
828800 -288.9 -776.214 -512.482 421.996 -59.1945 -272.891 -163.053 0.98819
828900 85.3416 -210.335 653.038 -186.678 203.339 -39.1298 68.3033 1.00623
829000 -303.732 -684.19 -300.848 73.8427 -206.214 -7.60069 127.449 1.00519
829100 -30.7491 -763.558 459.592 211.718 -284.469 256.919 -348.742 1.02357
829200 -526.186 -902.611 133.87 -809.817 152.479 -40.8182 485.475 1.00906
829300 -213.479 -574.406 -217.838 151.807 -794.113 -111.705 -272.695 0.982805
829400 -82.3402 -290.374 234.962 -191.608 864.756 -156.339 -214.645 1.0108
829500 -7.82959 -386.198 331.41 31.2993 -158.994 -82.1783 -79.5101 1.01501
829600 140.082 -658.434 989.388 89.2918 534.733 -153.984 337.253 1.01141
829700 -300.126 -789.579 21.373 -132.173 -834.273 -350.471 -237.259 1.00372
829800 -307.067 -36.5892 -421.28 -463.331 568.698 54.3396 457.799 1.00454
829900 -235.842 -277.092 -502.856 72.4204 -232.514 -297.042 -758.962 1.00511
830000 -111.389 -302.199 104.811 -136.778 514.148 230.593 -86.1916 1.00123
830100 -283.448 -465.685 74.8955 -459.555 -473.399 -466.39 -43.3412 0.993207
830200 -236.977 -548.64 47.3939 -209.685 331.724 478.586 196.907 1.00053
830300 -101.837 -890.585 127.362 457.714 -352.016 24.5029 190.786 1.02207
830400 -205.236 -267.931 -261.701 -86.0758 149.607 -359.151 481.88 1.00994
830500 -302.958 -634.578 -135.69 -138.605 148.475 185.139 -411.206 1.00546
830600 143.707 -440.224 286.193 585.151 -601.624 -334.685 242.055 0.998322
830700 -306.885 -550.826 -364.733 -5.09523 224.352 554.467 -89.6465 1.00665
830800 -271.164 -747.795 129.93 -195.628 108.674 168.233 182.413 1.00751
830900 -22.5504 -523.847 172 284.195 540.964 113.744 -375.436 1.00428
831000 -55.7596 -454.633 -349.408 636.762 -492.441 685.898 -29.9499 1.01588
831100 -131.336 -558.303 -15.083 179.377 209.546 43.4614 -17.5208 1.01382
831200 -119.744 -597.598 17.3991 220.968 -179.678 -510.968 -286.695 1.00926
831300 -112.722 -407.31 -672.982 742.127 177.02 247.723 27.9695 1.00057
831400 -333.975 -892.472 300.6 -410.052 -227.654 31.8473 420.087 0.995242
831500 -222.717 -24.955 -155.811 -487.385 -105.579 297.692 -52.7611 0.995972
831600 -279.357 -151.828 -355.521 -330.722 -73.7982 -46.5317 567.471 0.996537
831700 -220.486 -413.99 -150.887 -96.5822 -297.847 -285.219 -358.727 1.01313
831800 -632.419 -1073.35 -207.357 -616.552 358.977 -246.951 450.614 1.01357
831900 -358.412 -589.459 -515.826 30.0482 -457.643 -85.5852 -204.959 0.988648
